date,series,value
1984-12-01,T2,188.91
1985-01-01,T2,256.66
1985-02-01,T2,277.88
1985-03-01,T2,306.03
1985-04-01,T2,308.76
1985-05-01,T2,273.65
1985-06-01,T2,264.44
1985-07-01,T2,252.76
1985-08-01,T2,260.59
1985-09-01,T2,258.14
1985-10-01,T2,263.29
1985-11-01,T2,253.5
1985-12-01,T2,256.08
1986-01-01,T2,249.28
1975-04-01,T3,409.0
1975-05-01,T3,419.0
1975-06-01,T3,339.0
1975-07-01,T3,421.0
1975-08-01,T3,474.0
1975-09-01,T3,427.0
1975-10-01,T3,452.0
1975-11-01,T3,272.0
1975-12-01,T3,444.0
1976-01-01,T3,558.0
1976-02-01,T3,514.0
1976-03-01,T3,455.0
1976-04-01,T3,510.0
1976-05-01,T3,435.0
1976-06-01,T3,506.0
1976-07-01,T3,508.0
1976-08-01,T3,431.0
1976-09-01,T3,438.0
1976-10-01,T3,402.0
1976-11-01,T3,324.0
1976-12-01,T3,466.0
1977-01-01,T3,663.0
1977-02-01,T3,548.0
1977-03-01,T3,545.0
1977-04-01,T3,513.0
1977-05-01,T3,504.0
1977-06-01,T3,572.0
1977-07-01,T3,524.0
1977-08-01,T3,492.0
1977-09-01,T3,495.0
1977-10-01,T3,546.0
1977-11-01,T3,325.0
1977-12-01,T3,552.0
1978-01-01,T3,659.0
1978-02-01,T3,663.0
1978-03-01,T3,660.0
1978-04-01,T3,517.0
1978-05-01,T3,470.0
1978-06-01,T3,570.0
1978-07-01,T3,463.0
1978-08-01,T3,475.0
1978-09-01,T3,572.0
1978-10-01,T3,490.0
1978-11-01,T3,297.0
1978-12-01,T3,545.0
1979-01-01,T3,589.0
1979-02-01,T3,538.0
1979-03-01,T3,586.0
1979-04-01,T3,516.0
1979-05-01,T3,404.0
1979-06-01,T3,556.0
1979-07-01,T3,463.0
1979-08-01,T3,473.0
1979-09-01,T3,563.0
1979-10-01,T3,496.0
1979-11-01,T3,334.0
1979-12-01,T3,539.0
1980-01-01,T3,657.0
1980-02-01,T3,604.0
1980-03-01,T3,577.0
1980-04-01,T3,569.0
1980-05-01,T3,611.0
1980-06-01,T3,640.0
1980-07-01,T3,652.0
1980-08-01,T3,568.0
1980-09-01,T3,544.0
1980-10-01,T3,610.0
1980-11-01,T3,361.0
1980-12-01,T3,684.0
1981-01-01,T3,921.0
1981-02-01,T3,864.0
1981-03-01,T3,736.0
1981-04-01,T3,775.0
1981-05-01,T3,795.0
1981-06-01,T3,821.0
1981-07-01,T3,816.0
1981-08-01,T3,926.0
1981-09-01,T3,820.0
1981-10-01,T3,755.0
1981-11-01,T3,467.0
1981-12-01,T3,673.0
1982-01-01,T3,899.0
1982-02-01,T3,823.0
1982-03-01,T3,791.0
1982-04-01,T3,779.0
1982-05-01,T3,695.0
1982-06-01,T3,786.0
1982-07-01,T3,787.0
1982-08-01,T3,782.0
1982-09-01,T3,819.0
1982-10-01,T3,857.0
1982-11-01,T3,317.0
1982-12-01,T3,770.0
1983-01-01,T3,979.0
1983-02-01,T3,932.0
1983-03-01,T3,846.0
1983-04-01,T3,882.0
1983-05-01,T3,899.0
1983-06-01,T3,963.0
1983-07-01,T3,840.0
1983-08-01,T3,886.0
1983-09-01,T3,865.0
1983-10-01,T3,756.0
1983-11-01,T3,436.0
1983-12-01,T3,989.0
1984-01-01,T3,927.0
1984-02-01,T3,857.0
1984-03-01,T3,809.0
1984-04-01,T3,773.0
1984-05-01,T3,826.0
1984-06-01,T3,880.0
1984-07-01,T3,874.0
1984-08-01,T3,818.0
1984-09-01,T3,954.0
1984-10-01,T3,756.0
1984-11-01,T3,447.0
1984-12-01,T3,583.0
1985-01-01,T3,738.0
1985-02-01,T3,762.0
1985-03-01,T3,888.0
1985-04-01,T3,689.0
1985-05-01,T3,823.0
1985-06-01,T3,918.0
1985-07-01,T3,915.0
1985-08-01,T3,762.0
1985-09-01,T3,775.0
1985-10-01,T3,742.0
1985-11-01,T3,362.0
1985-12-01,T3,832.0
1986-01-01,T3,754.0
1986-02-01,T3,886.0
1986-03-01,T3,833.0
1986-04-01,T3,859.0
1986-05-01,T3,1006.0
1986-06-01,T3,938.0
1986-07-01,T3,1018.0
1986-08-01,T3,945.0
1986-09-01,T3,952.0
1986-10-01,T3,916.0
1986-11-01,T3,317.0
1986-12-01,T3,817.0
1987-01-01,T3,825.0
1987-02-01,T3,624.0
1987-03-01,T3,533.0
1987-04-01,T3,611.0
1987-05-01,T3,698.0
1987-06-01,T3,695.0
1975-04-01,T4,3334.0
1975-05-01,T4,3363.0
1975-06-01,T4,3395.0
1975-07-01,T4,3831.0
1975-08-01,T4,3292.0
1975-09-01,T4,5043.0
1975-10-01,T4,4476.0
1975-11-01,T4,4206.0
1975-12-01,T4,5402.0
1976-01-01,T4,6394.0
1976-02-01,T4,5389.0
1976-03-01,T4,5031.0
1976-04-01,T4,4748.0
1976-05-01,T4,5053.0
1976-06-01,T4,5280.0
1976-07-01,T4,5150.0
1976-08-01,T4,4397.0
1976-09-01,T4,6064.0
1976-10-01,T4,5002.0
1976-11-01,T4,4275.0
1976-12-01,T4,4904.0
1977-01-01,T4,5410.0
1977-02-01,T4,4435.0
1977-03-01,T4,3973.0
1977-04-01,T4,3833.0
1977-05-01,T4,4282.0
1977-06-01,T4,4729.0
1977-07-01,T4,4605.0
1977-08-01,T4,4330.0
1977-09-01,T4,5773.0
1977-10-01,T4,5094.0
1977-11-01,T4,4719.0
1977-12-01,T4,5516.0
1978-01-01,T4,5604.0
1978-02-01,T4,5854.0
1978-03-01,T4,5164.0
1978-04-01,T4,4978.0
1978-05-01,T4,5483.0
1978-06-01,T4,5980.0
1978-07-01,T4,5390.0
1978-08-01,T4,5427.0
1978-09-01,T4,6456.0
1978-10-01,T4,5685.0
1978-11-01,T4,5391.0
1978-12-01,T4,5829.0
1979-01-01,T4,7297.0
1979-02-01,T4,6956.0
1979-03-01,T4,6340.0
1979-04-01,T4,6255.0
1979-05-01,T4,6784.0
1979-06-01,T4,7130.0
1979-07-01,T4,5767.0
1979-08-01,T4,5992.0
1979-09-01,T4,6376.0
1979-10-01,T4,5696.0
1979-11-01,T4,5841.0
1979-12-01,T4,5948.0
1980-01-01,T4,7606.0
1980-02-01,T4,7293.0
1980-03-01,T4,6720.0
1980-04-01,T4,6637.0
1980-05-01,T4,7241.0
1980-06-01,T4,7898.0
1980-07-01,T4,6493.0
1980-08-01,T4,7366.0
1980-09-01,T4,7421.0
1980-10-01,T4,6561.0
1980-11-01,T4,6921.0
1980-12-01,T4,6650.0
1981-01-01,T4,8579.0
1981-02-01,T4,8202.0
1981-03-01,T4,7582.0
1981-04-01,T4,6880.0
1981-05-01,T4,6841.0
1981-06-01,T4,6618.0
1981-07-01,T4,5719.0
1981-08-01,T4,6296.0
1981-09-01,T4,6500.0
1981-10-01,T4,4957.0
1981-11-01,T4,5058.0
1981-12-01,T4,4674.0
1982-01-01,T4,4370.0
1982-02-01,T4,4010.0
1982-03-01,T4,3633.0
1982-04-01,T4,4680.0
1982-05-01,T4,4963.0
1982-06-01,T4,5355.0
1982-07-01,T4,5060.0
1975-03-01,T5,33.66
1975-04-01,T5,30.97
1975-05-01,T5,38.04
1975-06-01,T5,37.31
1975-07-01,T5,33.86
1975-08-01,T5,37.5
1975-09-01,T5,36.6
1975-10-01,T5,35.55
1975-11-01,T5,40.69
1975-12-01,T5,31.21
1976-01-01,T5,33.22
1976-02-01,T5,40.48
1976-03-01,T5,35.82
1976-04-01,T5,38.05
1976-05-01,T5,33.16
1976-06-01,T5,33.33
1976-07-01,T5,38.22
1976-08-01,T5,40.99
1976-09-01,T5,42.35
1976-10-01,T5,27.85
1976-11-01,T5,38.13
1976-12-01,T5,38.28
1977-01-01,T5,36.06
1977-02-01,T5,37.08
1977-03-01,T5,32.3
1977-04-01,T5,35.79
1977-05-01,T5,35.05
1977-06-01,T5,34.77
1977-07-01,T5,36.74
1977-08-01,T5,40.6
1977-09-01,T5,35.88
1977-10-01,T5,27.47
1977-11-01,T5,45.08
1977-12-01,T5,34.59
1978-01-01,T5,36.57
1978-02-01,T5,37.01
1978-03-01,T5,41.95
1978-04-01,T5,36.4
1978-05-01,T5,37.25
1978-06-01,T5,37.64
1978-07-01,T5,39.75
1978-08-01,T5,38.32
1978-09-01,T5,40.0
1978-10-01,T5,35.8
1978-11-01,T5,41.74
1978-12-01,T5,37.63
1979-01-01,T5,39.44
1979-02-01,T5,36.23
1979-03-01,T5,41.31
1979-04-01,T5,42.97
1979-05-01,T5,38.34
1979-06-01,T5,39.56
1979-07-01,T5,42.83
1979-08-01,T5,40.9
1979-09-01,T5,42.28
1979-10-01,T5,29.06
1979-11-01,T5,43.82
1979-12-01,T5,40.61
1980-01-01,T5,43.58
1980-02-01,T5,38.81
1980-03-01,T5,39.75
1980-04-01,T5,38.2
1980-05-01,T5,37.83
1980-06-01,T5,39.49
1980-07-01,T5,33.07
1980-08-01,T5,50.83
1980-09-01,T5,46.14
1980-10-01,T5,31.56
1980-11-01,T5,43.7
1980-12-01,T5,38.44
1981-01-01,T5,38.62
1981-02-01,T5,39.32
1981-03-01,T5,43.18
1981-04-01,T5,46.43
1981-05-01,T5,39.31
1981-06-01,T5,38.43
1981-07-01,T5,37.45
1981-08-01,T5,44.05
1981-09-01,T5,43.66
1981-10-01,T5,22.81
1981-11-01,T5,53.26
1981-12-01,T5,42.63
1982-01-01,T5,37.5
1982-02-01,T5,36.73
1982-03-01,T5,42.25
1982-04-01,T5,43.31
1982-05-01,T5,40.74
1982-06-01,T5,40.35
1982-07-01,T5,38.73
1982-08-01,T5,42.99
1982-09-01,T5,40.08
1982-10-01,T5,36.43
1982-11-01,T5,53.24
1982-12-01,T5,40.13
1983-01-01,T5,39.18
1983-02-01,T5,44.47
1983-03-01,T5,40.57
1983-04-01,T5,44.19
1983-05-01,T5,41.6
1983-06-01,T5,43.17
1983-07-01,T5,43.56
1983-08-01,T5,46.69
1983-09-01,T5,42.84
1983-10-01,T5,37.28
1983-11-01,T5,41.61
1983-12-01,T5,45.99
1984-01-01,T5,44.46
1984-02-01,T5,47.8
1984-03-01,T5,46.44
1984-04-01,T5,46.61
1984-05-01,T5,43.72
1984-06-01,T5,44.94
1984-07-01,T5,44.43
1984-08-01,T5,45.83
1984-09-01,T5,41.49
1984-10-01,T5,41.88
1984-11-01,T5,53.08
1984-12-01,T5,48.98
1985-01-01,T5,48.44
1985-02-01,T5,46.82
1985-03-01,T5,49.1
1985-04-01,T5,44.93
1985-05-01,T5,45.21
1985-06-01,T5,45.47
1985-07-01,T5,45.87
1985-08-01,T5,46.64
1985-09-01,T5,47.98
1985-10-01,T5,43.58
1985-11-01,T5,43.71
1985-12-01,T5,52.44
1986-01-01,T5,48.63
1986-02-01,T5,45.67
1986-03-01,T5,49.56
1986-04-01,T5,44.56
1986-05-01,T5,46.32
1986-06-01,T5,40.75
1986-07-01,T5,41.53
1986-08-01,T5,38.07
1986-09-01,T5,41.42
1986-10-01,T5,35.34
1986-11-01,T5,42.9
1986-12-01,T5,37.79
1987-01-01,T5,42.23
1987-02-01,T5,44.52
1987-03-01,T5,43.13
1987-04-01,T5,43.29
1987-05-01,T5,42.65
1975-12-01,T6,341.0
1976-01-01,T6,793.0
1976-02-01,T6,1687.0
1976-03-01,T6,2477.0
1976-04-01,T6,2007.0
1976-05-01,T6,1964.0
1976-06-01,T6,2329.0
1976-07-01,T6,1668.0
1976-08-01,T6,1275.0
1976-09-01,T6,764.0
1976-10-01,T6,478.0
1976-11-01,T6,448.0
1976-12-01,T6,565.0
1977-01-01,T6,1391.0
1977-02-01,T6,4355.0
1977-03-01,T6,3128.0
1977-04-01,T6,757.0
1977-05-01,T6,3533.0
1977-06-01,T6,3458.0
1977-07-01,T6,2688.0
1977-08-01,T6,1661.0
1977-09-01,T6,1084.0
1977-10-01,T6,580.0
1977-11-01,T6,594.0
1977-12-01,T6,863.0
1978-01-01,T6,1594.0
1978-02-01,T6,4912.0
1978-03-01,T6,5861.0
1978-04-01,T6,5989.0
1978-05-01,T6,4943.0
1978-06-01,T6,4492.0
1978-07-01,T6,3343.0
1978-08-01,T6,1876.0
1978-09-01,T6,1163.0
1978-10-01,T6,654.0
1978-11-01,T6,437.0
1978-12-01,T6,1077.0
1979-01-01,T6,2011.0
1979-02-01,T6,4504.0
1979-03-01,T6,6417.0
1979-04-01,T6,5253.0
1979-05-01,T6,3564.0
1979-06-01,T6,3464.0
1979-07-01,T6,2557.0
1979-08-01,T6,1927.0
1979-09-01,T6,984.0
1979-10-01,T6,699.0
1979-11-01,T6,708.0
1979-12-01,T6,1800.0
1980-01-01,T6,2799.0
1980-02-01,T6,4701.0
1980-03-01,T6,6427.0
1980-04-01,T6,6134.0
1980-05-01,T6,5686.0
1980-06-01,T6,5056.0
1980-07-01,T6,4157.0
1980-08-01,T6,2880.0
1980-09-01,T6,1754.0
1980-10-01,T6,972.0
1980-11-01,T6,909.0
1975-12-01,T7,117497.0
1976-01-01,T7,153276.0
1976-02-01,T7,241443.0
1976-03-01,T7,218709.0
1976-04-01,T7,202896.0
1976-05-01,T7,200064.0
1976-06-01,T7,192762.0
1976-07-01,T7,109974.0
1976-08-01,T7,154109.0
1976-09-01,T7,163650.0
1976-10-01,T7,129863.0
1976-11-01,T7,89690.0
1976-12-01,T7,127367.0
1977-01-01,T7,147950.0
1977-02-01,T7,247927.0
1977-03-01,T7,184599.0
1977-04-01,T7,213691.0
1977-05-01,T7,204560.0
1977-06-01,T7,157170.0
1977-07-01,T7,123872.0
1977-08-01,T7,135217.0
1977-09-01,T7,166298.0
1977-10-01,T7,139032.0
1977-11-01,T7,113558.0
1977-12-01,T7,153676.0
1978-01-01,T7,178397.0
1978-02-01,T7,233687.0
1978-03-01,T7,215396.0
1978-04-01,T7,197457.0
1978-05-01,T7,182984.0
1978-06-01,T7,155172.0
1978-07-01,T7,107915.0
1978-08-01,T7,128639.0
1978-09-01,T7,147643.0
1978-10-01,T7,114334.0
1978-11-01,T7,64709.0
1978-12-01,T7,98618.0
1979-01-01,T7,115199.0
1979-02-01,T7,166369.0
1979-03-01,T7,175057.0
1979-04-01,T7,173856.0
1979-05-01,T7,133181.0
1979-06-01,T7,139844.0
1979-07-01,T7,99098.0
1979-08-01,T7,123147.0
1979-09-01,T7,136589.0
1979-10-01,T7,109528.0
1979-11-01,T7,88284.0
1979-12-01,T7,120652.0
1980-01-01,T7,143008.0
1980-02-01,T7,193415.0
1980-03-01,T7,222637.0
1980-04-01,T7,187172.0
1980-05-01,T7,183758.0
1980-06-01,T7,162622.0
1980-07-01,T7,110771.0
1980-08-01,T7,170540.0
1980-09-01,T7,191787.0
1980-10-01,T7,144563.0
1980-11-01,T7,124708.0
1975-12-01,T8,1061.0
1976-01-01,T8,1237.0
1976-02-01,T8,1613.0
1976-03-01,T8,1506.0
1976-04-01,T8,1306.0
1976-05-01,T8,1556.0
1976-06-01,T8,1712.0
1976-07-01,T8,1036.0
1976-08-01,T8,1326.0
1976-09-01,T8,1313.0
1976-10-01,T8,1399.0
1976-11-01,T8,1531.0
1976-12-01,T8,1000.0
1977-01-01,T8,1122.0
1977-02-01,T8,1837.0
1977-03-01,T8,1319.0
1977-04-01,T8,1596.0
1977-05-01,T8,1469.0
1977-06-01,T8,1264.0
1977-07-01,T8,1247.0
1977-08-01,T8,1164.0
1977-09-01,T8,1430.0
1977-10-01,T8,1397.0
1977-11-01,T8,1205.0
1977-12-01,T8,1236.0
1978-01-01,T8,1208.0
1978-02-01,T8,1628.0
1978-03-01,T8,1675.0
1978-04-01,T8,1761.0
1978-05-01,T8,1465.0
1978-06-01,T8,1570.0
1978-07-01,T8,1114.0
1978-08-01,T8,1059.0
1978-09-01,T8,1388.0
1978-10-01,T8,1274.0
1978-11-01,T8,1167.0
1978-12-01,T8,552.0
1979-01-01,T8,463.0
1979-02-01,T8,679.0
1979-03-01,T8,673.0
1979-04-01,T8,699.0
1979-05-01,T8,728.0
1979-06-01,T8,1109.0
1979-07-01,T8,582.0
1979-08-01,T8,597.0
1979-09-01,T8,719.0
1979-10-01,T8,662.0
1979-11-01,T8,685.0
1979-12-01,T8,539.0
1980-01-01,T8,557.0
1980-02-01,T8,656.0
1980-03-01,T8,744.0
1980-04-01,T8,618.0
1980-05-01,T8,673.0
1980-06-01,T8,872.0
1980-07-01,T8,522.0
1980-08-01,T8,585.0
1980-09-01,T8,649.0
1980-10-01,T8,669.0
1980-11-01,T8,973.0
1975-12-01,T9,3341.0
1976-01-01,T9,4352.0
1976-02-01,T9,9148.0
1976-03-01,T9,11714.0
1976-04-01,T9,10878.0
1976-05-01,T9,11830.0
1976-06-01,T9,13432.0
1976-07-01,T9,6003.0
1976-08-01,T9,5378.0
1976-09-01,T9,4948.0
1976-10-01,T9,4292.0
1976-11-01,T9,4230.0
1976-12-01,T9,3911.0
1977-01-01,T9,5029.0
1977-02-01,T9,12908.0
1977-03-01,T9,9957.0
1977-04-01,T9,12211.0
1977-05-01,T9,13186.0
1977-06-01,T9,12249.0
1977-07-01,T9,6750.0
1977-08-01,T9,5317.0
1977-09-01,T9,5664.0
1977-10-01,T9,4608.0
1977-11-01,T9,4098.0
1977-12-01,T9,4830.0
1978-01-01,T9,5730.0
1978-02-01,T9,10496.0
1978-03-01,T9,13435.0
1978-04-01,T9,13230.0
1978-05-01,T9,12612.0
1978-06-01,T9,14019.0
1978-07-01,T9,6542.0
1978-08-01,T9,5357.0
1978-09-01,T9,5660.0
1978-10-01,T9,4225.0
1978-11-01,T9,2918.0
1978-12-01,T9,4010.0
1979-01-01,T9,5150.0
1979-02-01,T9,9470.0
1979-03-01,T9,11154.0
1979-04-01,T9,11396.0
1979-05-01,T9,10048.0
1979-06-01,T9,12656.0
1979-07-01,T9,6081.0
1979-08-01,T9,5045.0
1979-09-01,T9,5085.0
1979-10-01,T9,3659.0
1979-11-01,T9,3551.0
1979-12-01,T9,3805.0
1980-01-01,T9,4978.0
1980-02-01,T9,9169.0
1980-03-01,T9,10185.0
1980-04-01,T9,10844.0
1980-05-01,T9,12410.0
1980-06-01,T9,12097.0
1980-07-01,T9,5576.0
1980-08-01,T9,5683.0
1980-09-01,T9,5999.0
1980-10-01,T9,4673.0
1980-11-01,T9,4554.0
1975-05-01,T10,5237.0
1975-06-01,T10,3612.0
1975-07-01,T10,4385.0
1975-08-01,T10,6479.0
1975-09-01,T10,13286.0
1975-10-01,T10,9928.0
1975-11-01,T10,6755.0
1975-12-01,T10,5943.0
1976-01-01,T10,5824.0
1976-02-01,T10,5433.0
1976-03-01,T10,6868.0
1976-04-01,T10,7853.0
1976-05-01,T10,5112.0
1976-06-01,T10,4082.0
1976-07-01,T10,5483.0
1976-08-01,T10,8502.0
1976-09-01,T10,11436.0
1976-10-01,T10,10313.0
1976-11-01,T10,6437.0
1976-12-01,T10,6751.0
1977-01-01,T10,6976.0
1977-02-01,T10,5592.0
1977-03-01,T10,6975.0
1977-04-01,T10,6659.0
1977-05-01,T10,4688.0
1977-06-01,T10,4929.0
1977-07-01,T10,6019.0
1977-08-01,T10,7140.0
1977-09-01,T10,11166.0
1977-10-01,T10,9140.0
1977-11-01,T10,7288.0
1977-12-01,T10,7373.0
1978-01-01,T10,5962.0
1978-02-01,T10,5861.0
1978-03-01,T10,7378.0
1978-04-01,T10,8632.0
1978-05-01,T10,6212.0
1978-06-01,T10,5906.0
1978-07-01,T10,5290.0
1978-08-01,T10,8238.0
1978-09-01,T10,12111.0
1978-10-01,T10,7127.0
1978-11-01,T10,6643.0
1978-12-01,T10,5998.0
1979-01-01,T10,5214.0
1979-02-01,T10,5698.0
1979-03-01,T10,6675.0
1979-04-01,T10,4775.0
1979-05-01,T10,4721.0
1979-06-01,T10,4404.0
1979-07-01,T10,5635.0
1979-08-01,T10,9111.0
1979-09-01,T10,6150.0
1979-10-01,T10,4930.0
1979-11-01,T10,4994.0
1979-12-01,T10,3727.0
1980-01-01,T10,4421.0
1980-02-01,T10,6296.0
1980-03-01,T10,7215.0
1980-04-01,T10,5844.0
1980-05-01,T10,8021.0
1980-06-01,T10,4090.0
1980-07-01,T10,3253.0
1980-08-01,T10,5431.0
1980-09-01,T10,4905.0
1980-10-01,T10,4671.0
1980-11-01,T10,4843.0
1980-12-01,T10,4980.0
1981-01-01,T10,5201.0
1981-02-01,T10,6826.0
1981-03-01,T10,8696.0
1981-04-01,T10,5730.0
1981-05-01,T10,4949.0
1981-06-01,T10,5109.0
1981-07-01,T10,5386.0
1981-08-01,T10,9204.0
1981-09-01,T10,7656.0
1981-10-01,T10,5906.0
1981-11-01,T10,5851.0
1981-12-01,T10,5469.0
1982-01-01,T10,5230.0
1982-02-01,T10,7409.0
1982-03-01,T10,7869.0
1982-04-01,T10,4989.0
1982-05-01,T10,6708.0
1982-06-01,T10,4389.0
1982-07-01,T10,4926.0
1982-08-01,T10,7518.0
1982-09-01,T10,7549.0
1982-10-01,T10,4405.0
1982-11-01,T10,5923.0
1982-12-01,T10,5593.0
1983-01-01,T10,5435.0
1983-02-01,T10,6821.0
1983-03-01,T10,8376.0
1983-04-01,T10,6154.0
1983-05-01,T10,5412.0
1983-06-01,T10,4984.0
1983-07-01,T10,5999.0
1983-08-01,T10,8686.0
1983-09-01,T10,6184.0
1983-10-01,T10,4753.0
1983-11-01,T10,5038.0
1983-12-01,T10,4258.0
1984-01-01,T10,4265.0
1984-02-01,T10,6484.0
1984-03-01,T10,6316.0
1984-04-01,T10,4344.0
1984-05-01,T10,5302.0
1984-06-01,T10,3566.0
1984-07-01,T10,4549.0
1984-08-01,T10,7848.0
1984-09-01,T10,4346.0
1984-10-01,T10,4553.0
1984-11-01,T10,4610.0
1984-12-01,T10,3890.0
1985-01-01,T10,4675.0
1985-02-01,T10,5655.0
1985-03-01,T10,6484.0
1985-04-01,T10,4405.0
1985-05-01,T10,4022.0
1985-06-01,T10,4719.0
1985-07-01,T10,5203.0
1985-08-01,T10,8333.0
1985-09-01,T10,5740.0
1985-10-01,T10,5877.0
1985-11-01,T10,4762.0
1985-12-01,T10,4964.0
1986-01-01,T10,4794.0
1986-02-01,T10,4473.0
1986-03-01,T10,5212.0
1986-04-01,T10,3518.0
1986-05-01,T10,2863.0
1986-06-01,T10,3955.0
1986-07-01,T10,4638.0
1986-08-01,T10,8562.0
1986-09-01,T10,5507.0
1986-10-01,T10,4898.0
1986-11-01,T10,4419.0
1986-12-01,T10,4386.0
1987-01-01,T10,4270.0
1987-02-01,T10,4512.0
1987-03-01,T10,5861.0
1987-04-01,T10,4255.0
1987-05-01,T10,3299.0
1987-06-01,T10,4070.0
1987-07-01,T10,5329.0
1987-08-01,T10,8180.0
1987-09-01,T10,7789.0
1987-10-01,T10,5709.0
1975-10-01,T11,1807.0
1975-11-01,T11,1702.0
