date,series,value
1995-07-01,T3,5790.0
1995-08-01,T3,4230.0
1990-01-01,T4,180.0
1990-02-01,T4,940.0
1990-03-01,T4,2040.0
1990-04-01,T4,800.0
1990-05-01,T4,1000.0
1990-06-01,T4,520.0
1990-07-01,T4,500.0
1990-08-01,T4,400.0
1990-09-01,T4,1760.0
1990-10-01,T4,1520.0
1990-11-01,T4,1400.0
1990-12-01,T4,1840.0
1991-01-01,T4,3360.0
1991-02-01,T4,220.0
1991-03-01,T4,6000.0
1991-04-01,T4,3160.0
1991-05-01,T4,1060.0
1991-06-01,T4,820.0
1991-07-01,T4,2860.0
1991-08-01,T4,440.0
1991-09-01,T4,1880.0
1991-10-01,T4,220.0
1991-11-01,T4,1460.0
1991-12-01,T4,4620.0
1992-01-01,T4,1360.0
1992-02-01,T4,3220.0
1992-03-01,T4,1500.0
1992-04-01,T4,1940.0
1992-05-01,T4,3100.0
1992-06-01,T4,2340.0
1992-07-01,T4,2540.0
1992-08-01,T4,1720.0
1992-09-01,T4,1560.0
1992-10-01,T4,4580.0
1992-11-01,T4,1340.0
1992-12-01,T4,3860.0
1993-01-01,T4,2440.0
1993-02-01,T4,2180.0
1993-03-01,T4,2020.0
1993-04-01,T4,4160.0
1993-05-01,T4,2760.0
1993-06-01,T4,3480.0
1993-07-01,T4,2240.0
1993-08-01,T4,5900.0
1993-09-01,T4,6720.0
1993-10-01,T4,7500.0
1993-11-01,T4,4880.0
1993-12-01,T4,7780.0
1994-01-01,T4,4360.0
1994-02-01,T4,4640.0
1994-03-01,T4,7420.0
1994-04-01,T4,4260.0
1994-05-01,T4,2740.0
1994-06-01,T4,3200.0
1994-07-01,T4,7140.0
1994-08-01,T4,6960.0
1994-09-01,T4,5760.0
1994-10-01,T4,2280.0
1994-11-01,T4,12300.0
1994-12-01,T4,8800.0
1995-01-01,T4,9660.0
1995-02-01,T4,5860.0
1995-03-01,T4,6600.0
1995-04-01,T4,8100.0
1995-05-01,T4,7760.0
1995-06-01,T4,6940.0
1995-07-01,T4,8020.0
1995-08-01,T4,6400.0
1990-01-01,T5,2000.0
1990-02-01,T5,1550.0
1990-03-01,T5,4450.0
1990-04-01,T5,3050.0
1990-05-01,T5,3050.0
1990-06-01,T5,2250.0
1990-07-01,T5,2200.0
1990-08-01,T5,2450.0
1990-09-01,T5,4900.0
1990-10-01,T5,5300.0
1990-11-01,T5,600.0
1990-12-01,T5,12050.0
1991-01-01,T5,4050.0
1991-02-01,T5,1900.0
1991-03-01,T5,3200.0
1991-04-01,T5,7400.0
1991-05-01,T5,10650.0
1991-06-01,T5,9850.0
1991-07-01,T5,4000.0
1991-08-01,T5,11500.0
1991-09-01,T5,2750.0
1991-10-01,T5,5700.0
1991-11-01,T5,3900.0
1991-12-01,T5,9200.0
1992-01-01,T5,3000.0
1992-02-01,T5,5550.0
1992-03-01,T5,3300.0
1992-04-01,T5,4700.0
1992-05-01,T5,6250.0
1992-06-01,T5,4550.0
1992-07-01,T5,8550.0
1992-08-01,T5,4400.0
1992-09-01,T5,5200.0
1992-10-01,T5,3800.0
1992-11-01,T5,3750.0
1992-12-01,T5,11100.0
1993-01-01,T5,6800.0
1993-02-01,T5,6600.0
1993-03-01,T5,5100.0
1993-04-01,T5,5400.0
1993-05-01,T5,11400.0
1993-06-01,T5,9400.0
1993-07-01,T5,4150.0
1993-08-01,T5,7500.0
1993-09-01,T5,11150.0
1993-10-01,T5,7250.0
1993-11-01,T5,5650.0
1993-12-01,T5,12000.0
1994-01-01,T5,11550.0
1994-02-01,T5,7450.0
1994-03-01,T5,7350.0
1994-04-01,T5,6500.0
1994-05-01,T5,2700.0
1994-06-01,T5,8700.0
1994-07-01,T5,9250.0
1994-08-01,T5,10250.0
1994-09-01,T5,9550.0
1994-10-01,T5,6450.0
1994-11-01,T5,9800.0
1994-12-01,T5,12450.0
1995-01-01,T5,10050.0
1995-02-01,T5,8400.0
1995-03-01,T5,10000.0
1995-04-01,T5,10950.0
1995-05-01,T5,10700.0
1995-06-01,T5,8800.0
1995-07-01,T5,7550.0
1995-08-01,T5,8800.0
1990-01-01,T6,1200.0
1990-02-01,T6,2850.0
1990-03-01,T6,1350.0
1990-04-01,T6,1500.0
1990-05-01,T6,1950.0
1990-06-01,T6,1950.0
1990-07-01,T6,600.0
1990-08-01,T6,1650.0
1990-09-01,T6,2250.0
1990-10-01,T6,3000.0
1990-11-01,T6,1500.0
1990-12-01,T6,2400.0
1991-01-01,T6,300.0
1991-02-01,T6,2250.0
1991-03-01,T6,1500.0
1991-04-01,T6,2100.0
1991-05-01,T6,3600.0
1991-06-01,T6,3300.0
1991-07-01,T6,4500.0
1991-08-01,T6,150.0
1991-09-01,T6,5700.0
1991-10-01,T6,600.0
1991-11-01,T6,750.0
1991-12-01,T6,1650.0
1992-01-01,T6,150.0
1992-02-01,T6,1950.0
1992-03-01,T6,1800.0
1992-04-01,T6,1350.0
1992-05-01,T6,1200.0
1992-06-01,T6,2550.0
1992-07-01,T6,1200.0
1992-08-01,T6,2550.0
1992-09-01,T6,2550.0
1992-10-01,T6,1350.0
1992-11-01,T6,3150.0
1992-12-01,T6,1500.0
1993-01-01,T6,3150.0
1993-02-01,T6,3150.0
1993-03-01,T6,1500.0
1993-04-01,T6,3150.0
1993-05-01,T6,2550.0
1993-06-01,T6,2250.0
1993-07-01,T6,3750.0
1993-08-01,T6,450.0
1993-09-01,T6,1350.0
1993-10-01,T6,2100.0
1993-11-01,T6,1800.0
1993-12-01,T6,6750.0
1994-01-01,T6,2400.0
1994-02-01,T6,4200.0
1994-03-01,T6,450.0
1994-04-01,T6,2400.0
1994-05-01,T6,3000.0
1994-06-01,T6,1650.0
1994-07-01,T6,1950.0
1994-08-01,T6,750.0
1994-09-01,T6,3150.0
1994-10-01,T6,2700.0
1994-11-01,T6,6150.0
1994-12-01,T6,1500.0
1995-01-01,T6,1650.0
1995-02-01,T6,1650.0
1995-03-01,T6,4050.0
1995-04-01,T6,1650.0
1995-05-01,T6,3150.0
1995-06-01,T6,150.0
1995-07-01,T6,3900.0
1995-08-01,T6,2100.0
1990-01-01,T7,1350.0
1990-02-01,T7,2400.0
1990-03-01,T7,1950.0
1990-04-01,T7,2250.0
1990-05-01,T7,3000.0
1990-06-01,T7,2400.0
1990-07-01,T7,3000.0
1990-08-01,T7,2850.0
1990-09-01,T7,2550.0
1990-10-01,T7,3600.0
1990-11-01,T7,2850.0
1990-12-01,T7,2250.0
1991-01-01,T7,2100.0
1991-02-01,T7,2100.0
1991-03-01,T7,3750.0
1991-04-01,T7,2250.0
1991-05-01,T7,2400.0
1991-06-01,T7,2400.0
1991-07-01,T7,5550.0
1991-08-01,T7,5250.0
1991-09-01,T7,450.0
1991-10-01,T7,3750.0
1991-11-01,T7,1050.0
1991-12-01,T7,2850.0
1992-01-01,T7,2250.0
1992-02-01,T7,1500.0
1992-03-01,T7,3900.0
1992-04-01,T7,3150.0
1992-05-01,T7,2700.0
1992-06-01,T7,3900.0
1992-07-01,T7,2400.0
1992-08-01,T7,2850.0
1992-09-01,T7,2550.0
1992-10-01,T7,1950.0
1992-11-01,T7,4050.0
1992-12-01,T7,3750.0
1993-01-01,T7,4350.0
1993-02-01,T7,3450.0
1993-03-01,T7,1350.0
1993-04-01,T7,3300.0
1993-05-01,T7,3000.0
1993-06-01,T7,2100.0
1993-07-01,T7,4050.0
1993-08-01,T7,1200.0
1993-09-01,T7,1500.0
1993-10-01,T7,2550.0
1993-11-01,T7,4950.0
1993-12-01,T7,6750.0
1994-01-01,T7,3750.0
1994-02-01,T7,7050.0
1994-03-01,T7,2100.0
1994-04-01,T7,3300.0
1994-05-01,T7,5550.0
1994-06-01,T7,4800.0
1994-07-01,T7,3600.0
1994-08-01,T7,5100.0
1994-09-01,T7,3000.0
1994-10-01,T7,2850.0
1994-11-01,T7,5250.0
1994-12-01,T7,1800.0
1995-01-01,T7,3600.0
1995-02-01,T7,3300.0
1995-03-01,T7,5850.0
1995-04-01,T7,5100.0
1995-05-01,T7,3450.0
1995-06-01,T7,3600.0
1995-07-01,T7,6000.0
1995-08-01,T7,2700.0
1990-01-01,T8,2700.0
1990-02-01,T8,3600.0
1990-03-01,T8,1950.0
1990-04-01,T8,4650.0
1990-05-01,T8,3900.0
1990-06-01,T8,3600.0
1990-07-01,T8,3150.0
1990-08-01,T8,2850.0
1990-09-01,T8,2700.0
1990-10-01,T8,3300.0
1990-11-01,T8,3150.0
1990-12-01,T8,4050.0
1991-01-01,T8,1350.0
1991-02-01,T8,2550.0
1991-03-01,T8,1350.0
1991-04-01,T8,1200.0
1991-05-01,T8,1650.0
1991-06-01,T8,1800.0
1991-07-01,T8,6900.0
1991-08-01,T8,3150.0
1991-09-01,T8,3000.0
1991-10-01,T8,2100.0
1991-11-01,T8,3150.0
1991-12-01,T8,2100.0
1992-01-01,T8,2100.0
1992-02-01,T8,750.0
1992-03-01,T8,2250.0
1992-04-01,T8,5250.0
1992-05-01,T8,2400.0
1992-06-01,T8,2400.0
1992-07-01,T8,300.0
1992-08-01,T8,2250.0
1992-09-01,T8,2400.0
1992-10-01,T8,1950.0
1992-11-01,T8,4500.0
1992-12-01,T8,2550.0
1993-01-01,T8,6300.0
1993-02-01,T8,1500.0
1993-03-01,T8,750.0
1993-04-01,T8,1500.0
1993-05-01,T8,1950.0
1993-06-01,T8,2550.0
1993-07-01,T8,2850.0
1993-08-01,T8,150.0
1993-09-01,T8,3150.0
1993-10-01,T8,3450.0
1993-11-01,T8,2850.0
1993-12-01,T8,7800.0
1994-01-01,T8,2550.0
1994-02-01,T8,4200.0
1994-03-01,T8,3000.0
1994-04-01,T8,3000.0
1994-05-01,T8,2550.0
1994-06-01,T8,2250.0
1994-07-01,T8,3900.0
1994-08-01,T8,4200.0
1994-09-01,T8,2550.0
1994-10-01,T8,1350.0
1994-11-01,T8,7950.0
1994-12-01,T8,1950.0
1995-01-01,T8,1500.0
1995-02-01,T8,2250.0
1995-03-01,T8,4950.0
1995-04-01,T8,1650.0
1995-05-01,T8,4200.0
1995-06-01,T8,2700.0
1995-07-01,T8,4800.0
1995-08-01,T8,1950.0
1990-01-01,T9,3680.0
1990-02-01,T9,2600.0
1990-03-01,T9,2460.0
1990-04-01,T9,3860.0
1990-05-01,T9,4640.0
1990-06-01,T9,2200.0
1990-07-01,T9,1360.0
1990-08-01,T9,2400.0
1990-09-01,T9,4040.0
1990-10-01,T9,2700.0
1990-11-01,T9,2580.0
1990-12-01,T9,1340.0
1991-01-01,T9,3740.0
1991-02-01,T9,3220.0
1991-03-01,T9,4020.0
1991-04-01,T9,2720.0
1991-05-01,T9,2760.0
1991-06-01,T9,3020.0
1991-07-01,T9,3580.0
1991-08-01,T9,1540.0
1991-09-01,T9,3180.0
1991-10-01,T9,3980.0
1991-11-01,T9,2780.0
1991-12-01,T9,3300.0
1992-01-01,T9,6240.0
1992-02-01,T9,5180.0
1992-03-01,T9,1680.0
1992-04-01,T9,1740.0
1992-05-01,T9,2660.0
1992-06-01,T9,2520.0
1992-07-01,T9,1780.0
1992-08-01,T9,2940.0
1992-09-01,T9,2400.0
1992-10-01,T9,3120.0
1992-11-01,T9,4000.0
1992-12-01,T9,3260.0
1993-01-01,T9,4240.0
1993-02-01,T9,3740.0
1993-03-01,T9,3060.0
1993-04-01,T9,3380.0
1993-05-01,T9,4260.0
1993-06-01,T9,2120.0
1993-07-01,T9,900.0
1993-08-01,T9,2800.0
1993-09-01,T9,4900.0
1993-10-01,T9,4820.0
1993-11-01,T9,2780.0
1993-12-01,T9,3540.0
1994-01-01,T9,4840.0
1994-02-01,T9,5100.0
1994-03-01,T9,2820.0
1994-04-01,T9,5620.0
1994-05-01,T9,3380.0
1994-06-01,T9,1480.0
1994-07-01,T9,2320.0
1994-08-01,T9,3320.0
1994-09-01,T9,4380.0
1994-10-01,T9,2200.0
1994-11-01,T9,3540.0
1994-12-01,T9,2480.0
1995-01-01,T9,2060.0
1995-02-01,T9,2820.0
1995-03-01,T9,2820.0
1995-04-01,T9,2280.0
1995-05-01,T9,2740.0
1995-06-01,T9,1140.0
1995-07-01,T9,1900.0
1995-08-01,T9,4240.0
1990-01-01,T10,4120.0
1990-02-01,T10,5020.0
1990-03-01,T10,3840.0
1990-04-01,T10,5720.0
1990-05-01,T10,4960.0
1990-06-01,T10,1960.0
1990-07-01,T10,3780.0
1990-08-01,T10,3620.0
1990-09-01,T10,6700.0
1990-10-01,T10,3780.0
1990-11-01,T10,5340.0
1990-12-01,T10,3280.0
1991-01-01,T10,4980.0
1991-02-01,T10,6220.0
1991-03-01,T10,5400.0
1991-04-01,T10,5180.0
1991-05-01,T10,5280.0
1991-06-01,T10,4460.0
1991-07-01,T10,2180.0
1991-08-01,T10,2560.0
1991-09-01,T10,5280.0
1991-10-01,T10,4480.0
1991-11-01,T10,5820.0
1991-12-01,T10,5720.0
1992-01-01,T10,8340.0
1992-02-01,T10,7080.0
1992-03-01,T10,4160.0
1992-04-01,T10,2460.0
1992-05-01,T10,3440.0
1992-06-01,T10,3120.0
1992-07-01,T10,3240.0
1992-08-01,T10,3560.0
1992-09-01,T10,3260.0
1992-10-01,T10,4780.0
1992-11-01,T10,6400.0
1992-12-01,T10,3880.0
1993-01-01,T10,5080.0
1993-02-01,T10,4760.0
1993-03-01,T10,4460.0
1993-04-01,T10,7580.0
1993-05-01,T10,5740.0
1993-06-01,T10,1780.0
1993-07-01,T10,1480.0
1993-08-01,T10,4600.0
1993-09-01,T10,5440.0
1993-10-01,T10,5260.0
1993-11-01,T10,5060.0
1993-12-01,T10,3460.0
1994-01-01,T10,6260.0
1994-02-01,T10,6140.0
1994-03-01,T10,4380.0
1994-04-01,T10,5080.0
1994-05-01,T10,4740.0
1994-06-01,T10,3800.0
1994-07-01,T10,5060.0
1994-08-01,T10,4260.0
1994-09-01,T10,4540.0
1994-10-01,T10,2900.0
1994-11-01,T10,4500.0
1994-12-01,T10,3540.0
1995-01-01,T10,3840.0
1995-02-01,T10,4080.0
1995-03-01,T10,3620.0
1995-04-01,T10,3820.0
1995-05-01,T10,4880.0
1995-06-01,T10,2800.0
1995-07-01,T10,3640.0
1995-08-01,T10,4100.0
1990-01-01,T11,2180.0
1990-02-01,T11,3540.0
1990-03-01,T11,3260.0
1990-04-01,T11,3460.0
1990-05-01,T11,3000.0
1990-06-01,T11,2140.0
1990-07-01,T11,2100.0
1990-08-01,T11,3220.0
1990-09-01,T11,3860.0
1990-10-01,T11,3460.0
1990-11-01,T11,3980.0
1990-12-01,T11,1780.0
1991-01-01,T11,4980.0
1991-02-01,T11,3120.0
1991-03-01,T11,2840.0
1991-04-01,T11,4320.0
1991-05-01,T11,3200.0
1991-06-01,T11,3320.0
1991-07-01,T11,1660.0
1991-08-01,T11,2300.0
1991-09-01,T11,3280.0
1991-10-01,T11,3940.0
1991-11-01,T11,3180.0
1991-12-01,T11,3680.0
1992-01-01,T11,6100.0
1992-02-01,T11,4300.0
1992-03-01,T11,2160.0
1992-04-01,T11,1880.0
1992-05-01,T11,3700.0
1992-06-01,T11,2280.0
1992-07-01,T11,2020.0
1992-08-01,T11,1800.0
1992-09-01,T11,2480.0
1992-10-01,T11,2120.0
1992-11-01,T11,5580.0
1992-12-01,T11,3180.0
1993-01-01,T11,3340.0
1993-02-01,T11,2700.0
1993-03-01,T11,3640.0
1993-04-01,T11,3440.0
1993-05-01,T11,2720.0
1993-06-01,T11,1440.0
1993-07-01,T11,1260.0
1993-08-01,T11,2980.0
1993-09-01,T11,3480.0
1993-10-01,T11,3720.0
1993-11-01,T11,3460.0
1993-12-01,T11,2020.0
1994-01-01,T11,4980.0
1994-02-01,T11,3380.0
1994-03-01,T11,2920.0
1994-04-01,T11,3540.0
1994-05-01,T11,2620.0
1994-06-01,T11,2540.0
1994-07-01,T11,2100.0
1994-08-01,T11,3900.0
1994-09-01,T11,3940.0
1994-10-01,T11,2200.0
1994-11-01,T11,3640.0
1994-12-01,T11,3000.0
1995-01-01,T11,2600.0
1995-02-01,T11,2800.0
1995-03-01,T11,2400.0
1995-04-01,T11,3420.0
1995-05-01,T11,2980.0
1995-06-01,T11,1780.0
1995-07-01,T11,2800.0
1995-08-01,T11,3520.0
1990-01-01,T12,1000.0
1990-02-01,T12,1600.0
1990-03-01,T12,12600.0
1990-04-01,T12,5320.0
1990-05-01,T12,10720.0
1990-06-01,T12,800.0
1990-07-01,T12,4640.0
1990-08-01,T12,600.0
1990-09-01,T12,880.0
1990-10-01,T12,320.0
1990-11-01,T12,16340.0
1990-12-01,T12,1240.0
1991-01-01,T12,8480.0
1991-02-01,T12,1960.0
1991-03-01,T12,9980.0
1991-04-01,T12,2080.0
1991-05-01,T12,5760.0
1991-06-01,T12,11200.0
1991-07-01,T12,2440.0
1991-08-01,T12,18100.0
1991-09-01,T12,1520.0
1991-10-01,T12,16180.0
1991-11-01,T12,1280.0
1991-12-01,T12,16380.0
1992-01-01,T12,1980.0
1992-02-01,T12,880.0
1992-03-01,T12,1600.0
1992-04-01,T12,1560.0
1992-05-01,T12,6020.0
1992-06-01,T12,1120.0
1992-07-01,T12,2300.0
1992-08-01,T12,1100.0
1992-09-01,T12,5760.0
1992-10-01,T12,5980.0
1992-11-01,T12,2660.0
1992-12-01,T12,7920.0
1993-01-01,T12,5240.0
1993-02-01,T12,15080.0
1993-03-01,T12,940.0
1993-04-01,T12,10720.0
1993-05-01,T12,600.0
1993-06-01,T12,6780.0
1993-07-01,T12,7380.0
1993-08-01,T12,2340.0
1993-09-01,T12,1320.0
1993-10-01,T12,1560.0
1993-11-01,T12,8320.0
1993-12-01,T12,1760.0
1994-01-01,T12,5380.0
1994-02-01,T12,13820.0
1994-03-01,T12,7360.0
1994-04-01,T12,980.0
1994-05-01,T12,1180.0
1994-06-01,T12,2940.0
1994-07-01,T12,8840.0
1994-08-01,T12,3780.0
1994-09-01,T12,1140.0
1994-10-01,T12,2200.0
1994-11-01,T12,4000.0
1994-12-01,T12,10120.0
1995-01-01,T12,300.0
1995-02-01,T12,6860.0
1995-03-01,T12,3540.0
1995-04-01,T12,3540.0
1995-05-01,T12,120.0
1995-06-01,T12,2400.0
1995-07-01,T12,14320.0
1995-08-01,T12,140.0
1990-01-01,T13,1100.0
1990-02-01,T13,1700.0
1990-03-01,T13,3950.0
1990-04-01,T13,2700.0
1990-05-01,T13,6650.0
1990-06-01,T13,3700.0
1990-07-01,T13,3500.0
1990-08-01,T13,1750.0
1990-09-01,T13,2400.0
1990-10-01,T13,2450.0
1990-11-01,T13,5200.0
1990-12-01,T13,2900.0
1991-01-01,T13,3000.0
1991-02-01,T13,6250.0
1991-03-01,T13,6350.0
1991-04-01,T13,5700.0
1991-05-01,T13,2100.0
1991-06-01,T13,2250.0
1991-07-01,T13,1450.0
1991-08-01,T13,2750.0
1991-09-01,T13,2350.0
1991-10-01,T13,6800.0
1991-11-01,T13,3950.0
1991-12-01,T13,4950.0
1992-01-01,T13,3200.0
1992-02-01,T13,5700.0
1992-03-01,T13,3150.0
1992-04-01,T13,2400.0
1992-05-01,T13,1300.0
1992-06-01,T13,4700.0
1992-07-01,T13,6600.0
1992-08-01,T13,1350.0
1992-09-01,T13,4950.0
1992-10-01,T13,2200.0
1992-11-01,T13,4850.0
1992-12-01,T13,2350.0
1993-01-01,T13,2400.0
1993-02-01,T13,1500.0
1993-03-01,T13,3300.0
1993-04-01,T13,2100.0
1993-05-01,T13,3800.0
1993-06-01,T13,1550.0
1993-07-01,T13,4700.0
1993-08-01,T13,2150.0
1993-09-01,T13,550.0
1993-10-01,T13,3950.0
1993-11-01,T13,550.0
1993-12-01,T13,2000.0
1994-01-01,T13,4150.0
1994-02-01,T13,5900.0
1994-03-01,T13,2700.0
1994-04-01,T13,2500.0
1994-05-01,T13,4650.0
1994-06-01,T13,2750.0
1994-07-01,T13,9250.0
1994-08-01,T13,2100.0
1994-09-01,T13,1650.0
1994-10-01,T13,2150.0
1994-11-01,T13,5000.0
1994-12-01,T13,2550.0
1995-01-01,T13,3750.0
1995-02-01,T13,3100.0
1995-03-01,T13,3000.0
1995-04-01,T13,2250.0
1995-05-01,T13,1650.0
1995-06-01,T13,3800.0
1995-07-01,T13,6850.0
1995-08-01,T13,2100.0
1990-01-01,T14,3900.0
1990-02-01,T14,4900.0
1990-03-01,T14,5400.0
1990-04-01,T14,4250.0
1990-05-01,T14,10550.0
1990-06-01,T14,4700.0
1990-07-01,T14,5700.0
1990-08-01,T14,3600.0
1990-09-01,T14,5450.0
1990-10-01,T14,2750.0
1990-11-01,T14,5450.0
1990-12-01,T14,900.0
1991-01-01,T14,8750.0
1991-02-01,T14,7450.0
1991-03-01,T14,4500.0
1991-04-01,T14,11900.0
1991-05-01,T14,2050.0
1991-06-01,T14,3850.0
1991-07-01,T14,2650.0
1991-08-01,T14,4200.0
1991-09-01,T14,2000.0
1991-10-01,T14,6050.0
1991-11-01,T14,4250.0
1991-12-01,T14,8100.0
1992-01-01,T14,6700.0
1992-02-01,T14,8450.0
1992-03-01,T14,6300.0
1992-04-01,T14,3450.0
1992-05-01,T14,1300.0
1992-06-01,T14,5800.0
1992-07-01,T14,9050.0
1992-08-01,T14,2750.0
1992-09-01,T14,7200.0
1992-10-01,T14,4150.0
1992-11-01,T14,6100.0
1992-12-01,T14,7450.0
1993-01-01,T14,3600.0
1993-02-01,T14,4200.0
1993-03-01,T14,1300.0
1993-04-01,T14,9350.0
1993-05-01,T14,3650.0
1993-06-01,T14,2500.0
1993-07-01,T14,3150.0
1993-08-01,T14,3500.0
1993-09-01,T14,2650.0
1993-10-01,T14,6350.0
1993-11-01,T14,1900.0
1993-12-01,T14,8900.0
1994-01-01,T14,6950.0
1994-02-01,T14,6500.0
1994-03-01,T14,6450.0
1994-04-01,T14,4800.0
1994-05-01,T14,6800.0
