date,series,value
2003-10-01,T2,16.0
2003-11-01,T2,9.0
2003-12-01,T2,10.0
2004-01-01,T2,14.0
2004-02-01,T2,10.0
2004-03-01,T2,9.0
2004-04-01,T2,7.0
2004-05-01,T2,15.0
2004-06-01,T2,9.0
2004-07-01,T2,14.0
2004-08-01,T2,7.0
2004-09-01,T2,8.0
2004-10-01,T2,12.0
2004-11-01,T2,18.0
2004-12-01,T2,19.0
2005-01-01,T2,16.0
2005-02-01,T2,15.0
2005-03-01,T2,16.0
2005-04-01,T2,15.0
2005-05-01,T2,8.0
2005-06-01,T2,19.0
2005-07-01,T2,16.0
2005-08-01,T2,20.0
2005-09-01,T2,11.0
2005-10-01,T2,13.0
2005-11-01,T2,12.0
2005-12-01,T2,8.0
2006-01-01,T2,13.0
2006-02-01,T2,15.0
2006-03-01,T2,13.0
2006-04-01,T2,9.0
2006-05-01,T2,17.0
2006-06-01,T2,22.0
2006-07-01,T2,11.0
2006-08-01,T2,19.0
2006-09-01,T2,11.0
2006-10-01,T2,12.0
2006-11-01,T2,20.0
2006-12-01,T2,10.0
2000-01-01,T3,194.0
2000-02-01,T3,184.0
2000-03-01,T3,208.0
2000-04-01,T3,190.0
2000-05-01,T3,217.0
2000-06-01,T3,211.0
2000-07-01,T3,212.0
2000-08-01,T3,195.0
2000-09-01,T3,209.0
2000-10-01,T3,181.0
2000-11-01,T3,228.0
2000-12-01,T3,185.0
2001-01-01,T3,73.0
2001-02-01,T3,74.0
2001-03-01,T3,100.0
2001-04-01,T3,91.0
2001-05-01,T3,91.0
2001-06-01,T3,112.0
2001-07-01,T3,125.0
2001-08-01,T3,113.0
2001-09-01,T3,93.0
2001-10-01,T3,91.0
2001-11-01,T3,73.0
2001-12-01,T3,72.0
2002-01-01,T3,77.0
2002-02-01,T3,89.0
2002-03-01,T3,87.0
2002-04-01,T3,81.0
2002-05-01,T3,102.0
2002-06-01,T3,74.0
2002-07-01,T3,107.0
2002-08-01,T3,106.0
2002-09-01,T3,78.0
2002-10-01,T3,100.0
2002-11-01,T3,95.0
2002-12-01,T3,80.0
2003-01-01,T3,183.0
2003-02-01,T3,175.0
2003-03-01,T3,201.0
2003-04-01,T3,210.0
2003-05-01,T3,172.0
2003-06-01,T3,193.0
2003-07-01,T3,206.0
2003-08-01,T3,205.0
2003-09-01,T3,172.0
2003-10-01,T3,182.0
2003-11-01,T3,185.0
2003-12-01,T3,170.0
2004-01-01,T3,197.0
2004-02-01,T3,189.0
2004-03-01,T3,201.0
2004-04-01,T3,208.0
2004-05-01,T3,199.0
2004-06-01,T3,207.0
2004-07-01,T3,204.0
2004-08-01,T3,202.0
2004-09-01,T3,206.0
2004-10-01,T3,207.0
2004-11-01,T3,210.0
2004-12-01,T3,228.0
2005-01-01,T3,194.0
2005-02-01,T3,166.0
2005-03-01,T3,198.0
2005-04-01,T3,225.0
2005-05-01,T3,204.0
2005-06-01,T3,183.0
2005-07-01,T3,205.0
2005-08-01,T3,239.0
2005-09-01,T3,200.0
2005-10-01,T3,191.0
2005-11-01,T3,167.0
2005-12-01,T3,206.0
2006-01-01,T3,205.0
2006-02-01,T3,180.0
2006-03-01,T3,196.0
2006-04-01,T3,192.0
2006-05-01,T3,210.0
2006-06-01,T3,198.0
2006-07-01,T3,193.0
2006-08-01,T3,190.0
2006-09-01,T3,186.0
2006-10-01,T3,181.0
2006-11-01,T3,198.0
2006-12-01,T3,169.0
2000-01-01,T4,77.0
2000-02-01,T4,76.0
2000-03-01,T4,89.0
2000-04-01,T4,73.0
2000-05-01,T4,80.0
2000-06-01,T4,85.0
2000-07-01,T4,81.0
2000-08-01,T4,81.0
2000-09-01,T4,77.0
2000-10-01,T4,93.0
2000-11-01,T4,71.0
2000-12-01,T4,83.0
2001-01-01,T4,45.0
2001-02-01,T4,32.0
2001-03-01,T4,44.0
2001-04-01,T4,44.0
2001-05-01,T4,57.0
2001-06-01,T4,60.0
2001-07-01,T4,65.0
2001-08-01,T4,48.0
2001-09-01,T4,58.0
2001-10-01,T4,52.0
2001-11-01,T4,51.0
2001-12-01,T4,60.0
2002-01-01,T4,79.0
2002-02-01,T4,76.0
2002-03-01,T4,62.0
2002-04-01,T4,75.0
2002-05-01,T4,90.0
2002-06-01,T4,84.0
2002-07-01,T4,86.0
2002-08-01,T4,145.0
2002-09-01,T4,109.0
2002-10-01,T4,110.0
2002-11-01,T4,118.0
2002-12-01,T4,55.0
2003-01-01,T4,116.0
2003-02-01,T4,154.0
2003-03-01,T4,133.0
2003-04-01,T4,138.0
2003-05-01,T4,158.0
2003-06-01,T4,146.0
2003-07-01,T4,138.0
2003-08-01,T4,167.0
2003-09-01,T4,103.0
2003-10-01,T4,119.0
2003-11-01,T4,117.0
2003-12-01,T4,104.0
2004-01-01,T4,110.0
2004-02-01,T4,101.0
2004-03-01,T4,113.0
2004-04-01,T4,107.0
2004-05-01,T4,124.0
2004-06-01,T4,133.0
2004-07-01,T4,124.0
2004-08-01,T4,128.0
2004-09-01,T4,131.0
2004-10-01,T4,127.0
2004-11-01,T4,115.0
2004-12-01,T4,131.0
2005-01-01,T4,116.0
2005-02-01,T4,124.0
2005-03-01,T4,116.0
2005-04-01,T4,97.0
2005-05-01,T4,116.0
2005-06-01,T4,133.0
2005-07-01,T4,122.0
2005-08-01,T4,95.0
2005-09-01,T4,137.0
2005-10-01,T4,131.0
2005-11-01,T4,122.0
2005-12-01,T4,129.0
2006-01-01,T4,142.0
2006-02-01,T4,115.0
2006-03-01,T4,105.0
2006-04-01,T4,67.0
2006-05-01,T4,102.0
2006-06-01,T4,90.0
2006-07-01,T4,93.0
2006-08-01,T4,103.0
2006-09-01,T4,103.0
2006-10-01,T4,82.0
2006-11-01,T4,76.0
2006-12-01,T4,81.0
2000-01-01,T5,21.0
2000-02-01,T5,15.0
2000-03-01,T5,8.0
2000-04-01,T5,15.0
2000-05-01,T5,18.0
2000-06-01,T5,14.0
2000-07-01,T5,17.0
2000-08-01,T5,25.0
2000-09-01,T5,10.0
2000-10-01,T5,20.0
2000-11-01,T5,16.0
2000-12-01,T5,16.0
2001-01-01,T5,23.0
2001-02-01,T5,24.0
2001-03-01,T5,17.0
2001-04-01,T5,27.0
2001-05-01,T5,22.0
2001-06-01,T5,18.0
2001-07-01,T5,14.0
2001-08-01,T5,31.0
2001-09-01,T5,17.0
2001-10-01,T5,15.0
2001-11-01,T5,14.0
2001-12-01,T5,17.0
2002-01-01,T5,8.0
2002-02-01,T5,16.0
2002-03-01,T5,21.0
2002-04-01,T5,12.0
2002-05-01,T5,25.0
2002-06-01,T5,18.0
2002-07-01,T5,21.0
2002-08-01,T5,29.0
2002-09-01,T5,19.0
2002-10-01,T5,22.0
2002-11-01,T5,16.0
2002-12-01,T5,27.0
2003-01-01,T5,12.0
2003-02-01,T5,20.0
2003-03-01,T5,13.0
2003-04-01,T5,26.0
2003-05-01,T5,23.0
2003-06-01,T5,15.0
2003-07-01,T5,16.0
2003-08-01,T5,8.0
2003-09-01,T5,10.0
2003-10-01,T5,12.0
2003-11-01,T5,17.0
2003-12-01,T5,10.0
2004-01-01,T5,11.0
2004-02-01,T5,12.0
2004-03-01,T5,16.0
2004-04-01,T5,12.0
2004-05-01,T5,13.0
2004-06-01,T5,14.0
2004-07-01,T5,17.0
2004-08-01,T5,14.0
2004-09-01,T5,10.0
2004-10-01,T5,19.0
2004-11-01,T5,14.0
2004-12-01,T5,10.0
2005-01-01,T5,12.0
2005-02-01,T5,19.0
2005-03-01,T5,11.0
2005-04-01,T5,18.0
2005-05-01,T5,22.0
2005-06-01,T5,18.0
2005-07-01,T5,15.0
2005-08-01,T5,20.0
2005-09-01,T5,17.0
2005-10-01,T5,20.0
2005-11-01,T5,12.0
2005-12-01,T5,21.0
2006-01-01,T5,15.0
2006-02-01,T5,6.0
2006-03-01,T5,10.0
2006-04-01,T5,17.0
2006-05-01,T5,18.0
2006-06-01,T5,13.0
2006-07-01,T5,23.0
2006-08-01,T5,14.0
2006-09-01,T5,22.0
2006-10-01,T5,26.0
2006-11-01,T5,24.0
2006-12-01,T5,19.0
2000-01-01,T6,13.0
2000-02-01,T6,11.0
2000-03-01,T6,8.0
2000-04-01,T6,11.0
2000-05-01,T6,16.0
2000-06-01,T6,10.0
2000-07-01,T6,12.0
2000-08-01,T6,11.0
2000-09-01,T6,13.0
2000-10-01,T6,10.0
2000-11-01,T6,8.0
2000-12-01,T6,6.0
2001-01-01,T6,22.0
2001-02-01,T6,10.0
2001-03-01,T6,11.0
2001-04-01,T6,21.0
2001-05-01,T6,18.0
2001-06-01,T6,16.0
2001-07-01,T6,9.0
2001-08-01,T6,9.0
2001-09-01,T6,9.0
2001-10-01,T6,3.0
2001-11-01,T6,8.0
2001-12-01,T6,12.0
2002-01-01,T6,12.0
2002-02-01,T6,11.0
2002-03-01,T6,12.0
2002-04-01,T6,10.0
2002-05-01,T6,8.0
2002-06-01,T6,20.0
2002-07-01,T6,11.0
2002-08-01,T6,15.0
2002-09-01,T6,6.0
2002-10-01,T6,7.0
2002-11-01,T6,9.0
2002-12-01,T6,17.0
2003-01-01,T6,14.0
2003-02-01,T6,6.0
2003-03-01,T6,7.0
2003-04-01,T6,15.0
2003-05-01,T6,11.0
2003-06-01,T6,9.0
2003-07-01,T6,10.0
2003-08-01,T6,2.0
2003-09-01,T6,10.0
2003-10-01,T6,17.0
2003-11-01,T6,10.0
2003-12-01,T6,9.0
2004-01-01,T6,11.0
2004-02-01,T6,8.0
2004-03-01,T6,9.0
2004-04-01,T6,19.0
2004-05-01,T6,15.0
2004-06-01,T6,13.0
2004-07-01,T6,12.0
2004-08-01,T6,14.0
2004-09-01,T6,12.0
2004-10-01,T6,12.0
2004-11-01,T6,8.0
2004-12-01,T6,17.0
2005-01-01,T6,10.0
2005-02-01,T6,11.0
2005-03-01,T6,14.0
2005-04-01,T6,11.0
2005-05-01,T6,15.0
2005-06-01,T6,10.0
2005-07-01,T6,12.0
2005-08-01,T6,12.0
2005-09-01,T6,15.0
2005-10-01,T6,21.0
2005-11-01,T6,15.0
2005-12-01,T6,14.0
2006-01-01,T6,8.0
2006-02-01,T6,9.0
2006-03-01,T6,12.0
2006-04-01,T6,18.0
2006-05-01,T6,8.0
2006-06-01,T6,11.0
2006-07-01,T6,15.0
2006-08-01,T6,13.0
2006-09-01,T6,13.0
2006-10-01,T6,20.0
2006-11-01,T6,6.0
2006-12-01,T6,9.0
2000-01-01,T7,11.0
2000-02-01,T7,12.0
2000-03-01,T7,7.0
2000-04-01,T7,7.0
2000-05-01,T7,10.0
2000-06-01,T7,9.0
2000-07-01,T7,12.0
2000-08-01,T7,16.0
2000-09-01,T7,8.0
2000-10-01,T7,7.0
2000-11-01,T7,12.0
2000-12-01,T7,11.0
2001-01-01,T7,14.0
2001-02-01,T7,11.0
2001-03-01,T7,8.0
2001-04-01,T7,12.0
2001-05-01,T7,10.0
2001-06-01,T7,13.0
2001-07-01,T7,10.0
2001-08-01,T7,9.0
2001-09-01,T7,19.0
2001-10-01,T7,14.0
2001-11-01,T7,11.0
2001-12-01,T7,10.0
2002-01-01,T7,15.0
2002-02-01,T7,9.0
2002-03-01,T7,15.0
2002-04-01,T7,9.0
2002-05-01,T7,10.0
2002-06-01,T7,16.0
2002-07-01,T7,7.0
2002-08-01,T7,17.0
2002-09-01,T7,9.0
2002-10-01,T7,14.0
2002-11-01,T7,10.0
2002-12-01,T7,15.0
2003-01-01,T7,9.0
2003-02-01,T7,3.0
2003-03-01,T7,11.0
2003-04-01,T7,12.0
2003-05-01,T7,8.0
2003-06-01,T7,5.0
2003-07-01,T7,11.0
2003-08-01,T7,8.0
2003-09-01,T7,7.0
2003-10-01,T7,8.0
2003-11-01,T7,12.0
2003-12-01,T7,10.0
2004-01-01,T7,9.0
2004-02-01,T7,19.0
2004-03-01,T7,17.0
2004-04-01,T7,9.0
2004-05-01,T7,14.0
2004-06-01,T7,10.0
2004-07-01,T7,6.0
2004-08-01,T7,9.0
2004-09-01,T7,15.0
2004-10-01,T7,15.0
2004-11-01,T7,13.0
2004-12-01,T7,11.0
2005-01-01,T7,9.0
2005-02-01,T7,14.0
2005-03-01,T7,12.0
2005-04-01,T7,14.0
2005-05-01,T7,8.0
2005-06-01,T7,12.0
2005-07-01,T7,11.0
2005-08-01,T7,5.0
2005-09-01,T7,11.0
2005-10-01,T7,10.0
2005-11-01,T7,12.0
2005-12-01,T7,7.0
2006-01-01,T7,10.0
2006-02-01,T7,9.0
2006-03-01,T7,9.0
2006-04-01,T7,7.0
2006-05-01,T7,5.0
2006-06-01,T7,12.0
2006-07-01,T7,7.0
2006-08-01,T7,15.0
2006-09-01,T7,15.0
2006-10-01,T7,4.0
2006-11-01,T7,14.0
2006-12-01,T7,8.0
2000-01-01,T8,16.0
2000-02-01,T8,15.0
2000-03-01,T8,29.0
2000-04-01,T8,30.0
2000-05-01,T8,16.0
2000-06-01,T8,20.0
2000-07-01,T8,24.0
2000-08-01,T8,18.0
2000-09-01,T8,24.0
2000-10-01,T8,22.0
2000-11-01,T8,18.0
2000-12-01,T8,17.0
2001-01-01,T8,22.0
2001-02-01,T8,19.0
2001-03-01,T8,27.0
2001-04-01,T8,24.0
2001-05-01,T8,25.0
2001-06-01,T8,20.0
2001-07-01,T8,26.0
2001-08-01,T8,22.0
2001-09-01,T8,20.0
2001-10-01,T8,21.0
2001-11-01,T8,29.0
2001-12-01,T8,23.0
2002-01-01,T8,35.0
2002-02-01,T8,21.0
2002-03-01,T8,25.0
2002-04-01,T8,26.0
2002-05-01,T8,14.0
2002-06-01,T8,27.0
2002-07-01,T8,25.0
2002-08-01,T8,18.0
2002-09-01,T8,26.0
2002-10-01,T8,21.0
2002-11-01,T8,26.0
2002-12-01,T8,29.0
2003-01-01,T8,14.0
2003-02-01,T8,30.0
2003-03-01,T8,23.0
2003-04-01,T8,21.0
2003-05-01,T8,27.0
2003-06-01,T8,22.0
2003-07-01,T8,25.0
2003-08-01,T8,19.0
2003-09-01,T8,18.0
2003-10-01,T8,32.0
2003-11-01,T8,25.0
2003-12-01,T8,20.0
2004-01-01,T8,18.0
2004-02-01,T8,22.0
2004-03-01,T8,31.0
2004-04-01,T8,27.0
2004-05-01,T8,32.0
2004-06-01,T8,18.0
2004-07-01,T8,26.0
2004-08-01,T8,40.0
2004-09-01,T8,30.0
2004-10-01,T8,25.0
2004-11-01,T8,30.0
2004-12-01,T8,20.0
2005-01-01,T8,22.0
2005-02-01,T8,26.0
2005-03-01,T8,20.0
2005-04-01,T8,19.0
2005-05-01,T8,17.0
2005-06-01,T8,17.0
2005-07-01,T8,25.0
2005-08-01,T8,22.0
2005-09-01,T8,23.0
2005-10-01,T8,33.0
2005-11-01,T8,28.0
2005-12-01,T8,36.0
2006-01-01,T8,31.0
2006-02-01,T8,33.0
2006-03-01,T8,31.0
2006-04-01,T8,22.0
2006-05-01,T8,30.0
2006-06-01,T8,36.0
2006-07-01,T8,36.0
2006-08-01,T8,46.0
2006-09-01,T8,36.0
2006-10-01,T8,31.0
2006-11-01,T8,17.0
2006-12-01,T8,34.0
2000-01-01,T9,11.0
2000-02-01,T9,13.0
2000-03-01,T9,16.0
2000-04-01,T9,8.0
2000-05-01,T9,7.0
2000-06-01,T9,15.0
2000-07-01,T9,16.0
2000-08-01,T9,11.0
2000-09-01,T9,17.0
2000-10-01,T9,19.0
2000-11-01,T9,19.0
2000-12-01,T9,19.0
2001-01-01,T9,19.0
2001-02-01,T9,12.0
2001-03-01,T9,17.0
2001-04-01,T9,19.0
2001-05-01,T9,11.0
2001-06-01,T9,17.0
2001-07-01,T9,21.0
2001-08-01,T9,13.0
2001-09-01,T9,18.0
2001-10-01,T9,12.0
2001-11-01,T9,12.0
2001-12-01,T9,11.0
2002-01-01,T9,16.0
2002-02-01,T9,20.0
2002-03-01,T9,16.0
2002-04-01,T9,16.0
2002-05-01,T9,12.0
2002-06-01,T9,16.0
2002-07-01,T9,21.0
2002-08-01,T9,22.0
2002-09-01,T9,17.0
2002-10-01,T9,18.0
2002-11-01,T9,11.0
2002-12-01,T9,16.0
2003-01-01,T9,12.0
2003-02-01,T9,14.0
2003-03-01,T9,17.0
2003-04-01,T9,14.0
2003-05-01,T9,16.0
2003-06-01,T9,24.0
2003-07-01,T9,22.0
2003-08-01,T9,19.0
2003-09-01,T9,22.0
2003-10-01,T9,11.0
2003-11-01,T9,13.0
2003-12-01,T9,13.0
2004-01-01,T9,17.0
2004-02-01,T9,13.0
2004-03-01,T9,17.0
2004-04-01,T9,12.0
2004-05-01,T9,19.0
2004-06-01,T9,18.0
2004-07-01,T9,23.0
2004-08-01,T9,11.0
2004-09-01,T9,16.0
2004-10-01,T9,20.0
2004-11-01,T9,12.0
2004-12-01,T9,14.0
2005-01-01,T9,22.0
2005-02-01,T9,20.0
2005-03-01,T9,17.0
2005-04-01,T9,13.0
2005-05-01,T9,9.0
2005-06-01,T9,12.0
2005-07-01,T9,12.0
2005-08-01,T9,11.0
2005-09-01,T9,11.0
2005-10-01,T9,20.0
2005-11-01,T9,6.0
2005-12-01,T9,11.0
2006-01-01,T9,10.0
2006-02-01,T9,5.0
2006-03-01,T9,15.0
2006-04-01,T9,13.0
2006-05-01,T9,14.0
2006-06-01,T9,11.0
2006-07-01,T9,11.0
2006-08-01,T9,12.0
2006-09-01,T9,15.0
2006-10-01,T9,17.0
2006-11-01,T9,14.0
2006-12-01,T9,15.0
2000-01-01,T10,19.0
2000-02-01,T10,9.0
2000-03-01,T10,17.0
2000-04-01,T10,22.0
2000-05-01,T10,20.0
2000-06-01,T10,26.0
2000-07-01,T10,22.0
2000-08-01,T10,27.0
2000-09-01,T10,28.0
2000-10-01,T10,25.0
2000-11-01,T10,29.0
2000-12-01,T10,28.0
2001-01-01,T10,29.0
2001-02-01,T10,40.0
2001-03-01,T10,31.0
2001-04-01,T10,33.0
2001-05-01,T10,34.0
2001-06-01,T10,28.0
2001-07-01,T10,34.0
2001-08-01,T10,34.0
2001-09-01,T10,24.0
2001-10-01,T10,27.0
2001-11-01,T10,30.0
2001-12-01,T10,30.0
2002-01-01,T10,33.0
2002-02-01,T10,29.0
2002-03-01,T10,40.0
2002-04-01,T10,27.0
2002-05-01,T10,36.0
2002-06-01,T10,29.0
2002-07-01,T10,26.0
2002-08-01,T10,25.0
2002-09-01,T10,38.0
2002-10-01,T10,26.0
2002-11-01,T10,19.0
2002-12-01,T10,25.0
2003-01-01,T10,21.0
2003-02-01,T10,17.0
2003-03-01,T10,20.0
2003-04-01,T10,18.0
2003-05-01,T10,16.0
2003-06-01,T10,18.0
2003-07-01,T10,30.0
2003-08-01,T10,26.0
2003-09-01,T10,22.0
2003-10-01,T10,32.0
2003-11-01,T10,22.0
2003-12-01,T10,28.0
2004-01-01,T10,19.0
2004-02-01,T10,26.0
2004-03-01,T10,30.0
2004-04-01,T10,25.0
2004-05-01,T10,35.0
2004-06-01,T10,27.0
2004-07-01,T10,31.0
2004-08-01,T10,32.0
2004-09-01,T10,23.0
2004-10-01,T10,35.0
2004-11-01,T10,29.0
2004-12-01,T10,24.0
2005-01-01,T10,21.0
2005-02-01,T10,21.0
2005-03-01,T10,23.0
2005-04-01,T10,23.0
2005-05-01,T10,33.0
2005-06-01,T10,23.0
2005-07-01,T10,27.0
2005-08-01,T10,20.0
2005-09-01,T10,31.0
2005-10-01,T10,35.0
2005-11-01,T10,27.0
2005-12-01,T10,30.0
2006-01-01,T10,14.0
2006-02-01,T10,22.0
2006-03-01,T10,30.0
2006-04-01,T10,31.0
2006-05-01,T10,34.0
2006-06-01,T10,15.0
2006-07-01,T10,32.0
2006-08-01,T10,24.0
2006-09-01,T10,23.0
2006-10-01,T10,25.0
2006-11-01,T10,21.0
2006-12-01,T10,23.0
2000-01-01,T11,17.0
2000-02-01,T11,9.0
2000-03-01,T11,17.0
2000-04-01,T11,9.0
2000-05-01,T11,15.0
2000-06-01,T11,20.0
2000-07-01,T11,18.0
2000-08-01,T11,21.0
2000-09-01,T11,9.0
2000-10-01,T11,18.0
2000-11-01,T11,13.0
2000-12-01,T11,6.0
2001-01-01,T11,13.0
2001-02-01,T11,12.0
2001-03-01,T11,6.0
2001-04-01,T11,14.0
2001-05-01,T11,10.0
2001-06-01,T11,17.0
2001-07-01,T11,18.0
2001-08-01,T11,13.0
2001-09-01,T11,9.0
2001-10-01,T11,13.0
2001-11-01,T11,14.0
2001-12-01,T11,16.0
2002-01-01,T11,16.0
2002-02-01,T11,11.0
2002-03-01,T11,19.0
2002-04-01,T11,11.0
2002-05-01,T11,16.0
2002-06-01,T11,19.0
2002-07-01,T11,11.0
2002-08-01,T11,15.0
2002-09-01,T11,14.0
2002-10-01,T11,15.0
2002-11-01,T11,12.0
2002-12-01,T11,11.0
2003-01-01,T11,9.0
2003-02-01,T11,14.0
2003-03-01,T11,9.0
2003-04-01,T11,11.0
2003-05-01,T11,17.0
2003-06-01,T11,12.0
2003-07-01,T11,14.0
2003-08-01,T11,16.0
2003-09-01,T11,9.0
2003-10-01,T11,9.0
2003-11-01,T11,18.0
2003-12-01,T11,10.0
2004-01-01,T11,15.0
2004-02-01,T11,13.0
2004-03-01,T11,9.0
2004-04-01,T11,18.0
2004-05-01,T11,10.0
2004-06-01,T11,14.0
2004-07-01,T11,15.0
2004-08-01,T11,22.0
2004-09-01,T11,13.0
2004-10-01,T11,11.0
2004-11-01,T11,18.0
2004-12-01,T11,12.0
2005-01-01,T11,23.0
2005-02-01,T11,9.0
2005-03-01,T11,12.0
2005-04-01,T11,14.0
2005-05-01,T11,9.0
2005-06-01,T11,14.0
2005-07-01,T11,17.0
2005-08-01,T11,12.0
2005-09-01,T11,12.0
2005-10-01,T11,10.0
2005-11-01,T11,17.0
2005-12-01,T11,20.0
2006-01-01,T11,14.0
2006-02-01,T11,10.0
2006-03-01,T11,15.0
2006-04-01,T11,18.0
2006-05-01,T11,20.0
2006-06-01,T11,29.0
2006-07-01,T11,19.0
2006-08-01,T11,18.0
2006-09-01,T11,11.0
2006-10-01,T11,11.0
2006-11-01,T11,18.0
2006-12-01,T11,13.0
2000-01-01,T12,12.0
2000-02-01,T12,19.0
2000-03-01,T12,15.0
2000-04-01,T12,23.0
2000-05-01,T12,17.0
2000-06-01,T12,21.0
2000-07-01,T12,17.0
2000-08-01,T12,22.0
2000-09-01,T12,18.0
2000-10-01,T12,17.0
2000-11-01,T12,20.0
2000-12-01,T12,27.0
2001-01-01,T12,27.0
2001-02-01,T12,30.0
2001-03-01,T12,25.0
2001-04-01,T12,23.0
2001-05-01,T12,21.0
2001-06-01,T12,28.0
2001-07-01,T12,24.0
2001-08-01,T12,18.0
2001-09-01,T12,24.0
2001-10-01,T12,31.0
2001-11-01,T12,35.0
2001-12-01,T12,30.0
2002-01-01,T12,29.0
2002-02-01,T12,29.0
2002-03-01,T12,26.0
2002-04-01,T12,29.0
2002-05-01,T12,27.0
2002-06-01,T12,23.0
2002-07-01,T12,33.0
2002-08-01,T12,29.0
2002-09-01,T12,18.0
2002-10-01,T12,33.0
2002-11-01,T12,24.0
2002-12-01,T12,24.0
2003-01-01,T12,20.0
2003-02-01,T12,23.0
2003-03-01,T12,26.0
2003-04-01,T12,17.0
2003-05-01,T12,16.0
2003-06-01,T12,15.0
2003-07-01,T12,20.0
2003-08-01,T12,18.0
2003-09-01,T12,18.0
2003-10-01,T12,14.0
2003-11-01,T12,15.0
2003-12-01,T12,21.0
2004-01-01,T12,24.0
2004-02-01,T12,17.0
2004-03-01,T12,23.0
2004-04-01,T12,23.0
2004-05-01,T12,21.0
2004-06-01,T12,26.0
2004-07-01,T12,17.0
2004-08-01,T12,18.0
2004-09-01,T12,27.0
2004-10-01,T12,21.0
2004-11-01,T12,10.0
2004-12-01,T12,21.0
2005-01-01,T12,32.0
2005-02-01,T12,22.0
2005-03-01,T12,24.0
2005-04-01,T12,23.0
2005-05-01,T12,17.0
2005-06-01,T12,19.0
2005-07-01,T12,16.0
2005-08-01,T12,30.0
2005-09-01,T12,20.0
2005-10-01,T12,25.0
2005-11-01,T12,18.0
2005-12-01,T12,19.0
2006-01-01,T12,23.0
2006-02-01,T12,29.0
2006-03-01,T12,32.0
